,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
1271,3,Portfolios,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,Senior Analyst
1272,3,Corp,False,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,Senior Analyst
1273,4,Back-office operations,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,False,Director
1274,2,Wealth,False,False,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,Analyst
1275,4,Retail Banking,False,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,False,Director
1276,7,Trading,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,True,CTO
1277,3,Back-office operations,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,Manager
1278,3,Portfolios,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,Senior Analyst
1279,4,Portfolios,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,True,Director
1280,4,Corp,True,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,Director
1281,2,Retail Banking,False,False,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,Analyst
1282,7,Corp,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,CRO
1283,7,Retail Banking,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,False,False,False,CTO
1284,4,Corporate Banking,False,True,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,Director
1285,2,Trading,True,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,True,True,Process Owner
1286,3,Retail Banking,False,True,False,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,Manager
1287,2,Corp,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,Analyst
1288,7,Corp,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,CRO
1289,5,Back-office operations,True,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,Department Head
1290,4,Portfolios,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,Director
1291,5,Wealth,True,False,True,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,True,False,VP
1292,5,Wealth,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,Department Head
1293,7,Portfolios,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,False,True,True,CIO
1294,5,Retail Banking,False,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,Department Head
1295,4,Portfolios,False,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,Director
1296,6,Corporate Banking,False,True,False,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,SVP
1297,5,Retail Banking,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,False,Department Head
1298,1,Trading,True,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,Operations Executive
1299,3,Retail Banking,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False,Senior Analyst
1300,3,Back-office operations,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,Manager
1301,5,Wealth,False,False,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,True,False,False,VP
1302,3,Corporate Banking,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,Manager
1303,1,Trading,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,True,True,Operations Executive
1304,2,Wealth,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,Analyst
1305,5,Trading,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,Department Head
1306,7,Back-office operations,False,False,False,False,True,False,False,False,True,True,True,False,True,False,False,False,True,True,False,True,CIO
1307,4,Wealth,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,Director
1308,4,Wealth,False,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,Director
1309,4,Retail Banking,True,True,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,Director
1310,7,Back-office operations,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,CRO
1311,1,Corporate Banking,False,False,True,False,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,False,Operations Executive
1312,1,Corp,False,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,Operations Executive
1313,5,Retail Banking,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,VP
1314,2,Trading,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,Process Owner
1315,5,Portfolios,True,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,True,False,False,Department Head
1316,6,Corporate Banking,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,True,SVP
1317,2,Back-office operations,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,False,False,True,False,Process Owner
1318,5,Trading,False,True,False,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,True,False,VP
1319,4,Trading,False,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,Director
1320,6,Retail Banking,True,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False,EVP
1321,6,Back-office operations,False,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,EVP
1322,4,Wealth,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,Director
1323,3,Corp,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,Manager
1324,7,Wealth,True,True,False,False,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,CIO
1325,1,Corporate Banking,False,False,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,True,True,True,Operations Executive
1326,1,Wealth,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,True,True,False,False,True,Operations Executive
1327,2,Retail Banking,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,Process Owner
1328,5,Back-office operations,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,Department Head
1329,2,Wealth,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,True,Analyst
1330,6,Back-office operations,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,SVP
1331,4,Back-office operations,False,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,False,True,True,Director
1332,3,Wealth,True,True,True,False,True,False,True,True,False,True,True,True,False,False,False,True,True,False,True,True,Manager
1333,1,Back-office operations,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,Operations Executive
1334,7,Wealth,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,True,True,False,CIO
1335,2,Retail Banking,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,True,Process Owner
1336,6,Back-office operations,False,True,False,True,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,SVP
1337,1,Portfolios,True,False,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,True,True,Operations Executive
1338,2,Trading,False,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,True,Analyst
1339,6,Portfolios,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,SVP
1340,5,Corp,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,VP
1341,2,Retail Banking,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,Analyst
1342,6,Corporate Banking,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,False,True,SVP
1343,7,Retail Banking,True,False,False,True,False,False,True,True,True,True,True,False,True,False,False,False,True,True,True,False,CIO
1344,6,Portfolios,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,EVP
1345,3,Back-office operations,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,Senior Analyst
1346,1,Corp,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,Operations Executive
1347,7,Corporate Banking,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,CIO
1348,7,Wealth,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,CTO
1349,3,Back-office operations,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,Manager
1350,2,Back-office operations,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,Team Lead
1351,6,Portfolios,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,True,SVP
1352,3,Retail Banking,True,False,True,False,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,False,Manager
1353,6,Corp,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,EVP
1354,2,Corporate Banking,True,True,True,True,True,False,True,True,False,False,True,False,False,True,False,False,True,True,False,True,Process Owner
1355,4,Corporate Banking,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,Director
1356,6,Wealth,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True,False,True,SVP
1357,7,Back-office operations,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,False,True,CRO
1358,3,Corporate Banking,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,Manager
1359,1,Portfolios,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,False,True,True,False,Operations Executive
1360,4,Back-office operations,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,Director
1361,6,Wealth,False,False,True,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,SVP
1362,1,Corp,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,True,Operations Executive
1363,3,Back-office operations,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,True,Manager
1364,4,Retail Banking,True,False,True,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,False,Director
1365,7,Back-office operations,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,CRO
1366,2,Corp,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,True,False,Team Lead
1367,5,Trading,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,True,VP
1368,2,Retail Banking,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,Team Lead
1369,7,Trading,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,CIO
1370,2,Retail Banking,True,True,True,False,True,True,True,False,True,False,True,True,False,False,True,True,False,False,False,True,Team Lead
1371,6,Retail Banking,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,EVP
1372,4,Retail Banking,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,Director
1373,2,Wealth,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,Process Owner
1374,4,Portfolios,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,False,True,False,False,True,Director
1375,2,Corporate Banking,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,Team Lead
1376,5,Portfolios,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,VP
1377,4,Wealth,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,Director
1378,2,Corp,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,Team Lead
1379,2,Corporate Banking,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,True,True,False,Analyst
1380,5,Corporate Banking,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,True,True,Department Head
1381,1,Back-office operations,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,Operations Executive
1382,5,Trading,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,False,VP
1383,4,Back-office operations,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,Director
1384,1,Back-office operations,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,Operations Executive
1385,2,Corp,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,True,False,True,True,False,Process Owner
1386,5,Portfolios,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,False,False,True,Department Head
1387,3,Retail Banking,True,False,True,False,False,True,True,False,True,True,False,False,True,True,False,True,False,True,True,False,Senior Analyst
1388,2,Portfolios,True,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,Team Lead
1389,6,Portfolios,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,SVP
1390,1,Portfolios,True,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,False,True,Operations Executive
1391,3,Corporate Banking,True,True,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,False,True,True,Manager
1392,1,Corporate Banking,True,True,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,True,Operations Executive
1393,2,Corp,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,True,True,False,True,False,Analyst
1394,4,Back-office operations,False,True,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,Director
1395,4,Trading,False,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,Director
1396,4,Corp,True,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,Director
1397,6,Trading,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,EVP
1398,1,Corporate Banking,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,False,False,False,True,False,Operations Executive
1399,1,Corp,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,Operations Executive
1400,6,Wealth,True,False,True,True,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,True,EVP
1401,6,Retail Banking,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,EVP
1402,7,Back-office operations,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,True,False,CTO
1403,2,Corporate Banking,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,True,False,True,True,Team Lead
1404,6,Retail Banking,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,EVP
1405,7,Corporate Banking,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,CRO
1406,5,Wealth,True,False,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,VP
1407,4,Back-office operations,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,Director
1408,7,Corp,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,True,True,CIO
1409,7,Portfolios,False,True,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,CTO
1410,2,Corp,False,True,True,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,False,Process Owner
1411,2,Retail Banking,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,Team Lead
1412,6,Back-office operations,False,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,EVP
1413,7,Trading,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,CTO
1414,5,Corp,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,VP
1415,7,Corporate Banking,True,True,True,True,True,False,True,False,True,False,False,True,True,True,False,True,True,True,False,True,CTO
1416,6,Back-office operations,True,False,False,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,SVP
1417,4,Trading,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,Director
1418,3,Back-office operations,False,True,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,Manager
1419,4,Corporate Banking,False,False,True,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,Director
1420,2,Corporate Banking,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,Process Owner
1421,1,Corporate Banking,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,Operations Executive
1422,3,Corp,False,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,Senior Analyst
1423,3,Retail Banking,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,Senior Analyst
1424,2,Wealth,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,Process Owner
1425,1,Portfolios,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Operations Executive
1426,6,Corp,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,EVP
1427,5,Retail Banking,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,False,True,VP
1428,1,Retail Banking,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True,False,False,Operations Executive
1429,4,Retail Banking,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,Director
1430,5,Wealth,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,Department Head
1431,1,Wealth,True,True,True,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,False,True,Operations Executive
1432,5,Trading,False,False,False,True,True,True,True,True,False,True,False,True,False,True,True,True,False,True,False,True,Department Head
1433,1,Retail Banking,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,Operations Executive
1434,4,Wealth,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,True,False,Director
1435,7,Wealth,True,False,True,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,False,True,CRO
1436,1,Retail Banking,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,Operations Executive
1437,1,Back-office operations,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,Operations Executive
1438,3,Retail Banking,False,False,False,False,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,False,Senior Analyst
1439,2,Wealth,False,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,False,False,Process Owner
1440,3,Trading,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,Senior Analyst
1441,7,Corp,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,CRO
1442,5,Corporate Banking,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,VP
1443,4,Trading,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,Director
1444,5,Portfolios,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,VP
1445,6,Corp,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,True,SVP
1446,3,Corporate Banking,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,Manager
1447,7,Retail Banking,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,CRO
1448,4,Wealth,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,Director
1449,4,Trading,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,Director
1450,5,Corporate Banking,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,True,True,False,False,False,VP
1451,5,Wealth,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,Department Head
1452,5,Portfolios,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,Department Head
1453,7,Wealth,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,CRO
1454,4,Trading,False,True,False,False,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False,Director
1455,7,Portfolios,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,CIO
1456,1,Retail Banking,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,True,True,True,False,Operations Executive
1457,2,Back-office operations,True,True,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,True,True,Analyst
1458,3,Portfolios,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,False,Senior Analyst
1459,1,Corporate Banking,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,Operations Executive
1460,5,Portfolios,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,True,True,False,False,False,VP
1461,2,Back-office operations,False,True,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,Analyst
1462,2,Trading,False,False,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,Team Lead
1463,4,Corporate Banking,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,False,Director
1464,7,Back-office operations,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,CIO
1465,7,Wealth,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,True,True,True,False,True,CTO
1466,2,Retail Banking,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,Analyst
1467,3,Corporate Banking,False,False,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,True,Manager
1468,3,Wealth,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,Senior Analyst
1469,5,Corporate Banking,False,False,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False,False,Department Head
1470,2,Retail Banking,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,Analyst
1471,4,Corporate Banking,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,Director
1472,6,Retail Banking,True,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,SVP
1473,6,Retail Banking,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,False,False,EVP
1474,1,Trading,True,False,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,Operations Executive
1475,4,Corp,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,Director
1476,3,Portfolios,True,False,False,True,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,False,Senior Analyst
1477,2,Wealth,False,False,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,Team Lead
1478,4,Wealth,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,Director
1479,6,Retail Banking,True,False,False,False,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,False,EVP
1480,1,Retail Banking,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,False,False,Operations Executive
1481,2,Portfolios,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,True,False,True,False,Analyst
1482,2,Corp,True,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,Analyst
1483,2,Portfolios,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,Analyst
1484,3,Retail Banking,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,Senior Analyst
1485,1,Wealth,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,Operations Executive
1486,3,Trading,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,True,Manager
1487,1,Portfolios,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,True,Operations Executive
1488,3,Trading,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,Manager
1489,6,Portfolios,True,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,EVP
1490,4,Corp,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,Director
1491,7,Trading,True,True,False,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,CRO
1492,5,Trading,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,True,VP
1493,7,Corporate Banking,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,False,True,CTO
1494,1,Corporate Banking,True,True,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,Operations Executive
1495,2,Back-office operations,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,True,True,True,False,False,Analyst
1496,5,Back-office operations,False,True,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,True,True,False,Department Head
1497,1,Wealth,True,False,False,False,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,True,Operations Executive
1498,1,Wealth,True,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,True,Operations Executive
1499,4,Retail Banking,False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,Director
1500,5,Trading,False,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,False,Department Head
1501,4,Corporate Banking,True,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,True,True,Director
1502,4,Trading,True,True,True,False,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,Director
1503,6,Back-office operations,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,SVP
1504,7,Trading,True,True,True,True,False,True,False,True,False,False,True,False,True,True,True,True,False,False,True,True,CIO
1505,5,Trading,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,VP
1506,1,Trading,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,Operations Executive
1507,7,Corp,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,True,True,False,CIO
1508,4,Retail Banking,True,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,Director
1509,5,Back-office operations,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,True,Department Head
1510,7,Wealth,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,CIO
1511,1,Portfolios,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,False,Operations Executive
1512,6,Wealth,True,False,True,False,True,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,EVP
1513,6,Retail Banking,False,False,True,False,True,False,True,True,False,True,False,True,True,True,True,False,True,False,True,False,SVP
1514,7,Trading,True,True,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,False,True,CTO
1515,1,Back-office operations,True,False,False,True,False,False,False,True,True,True,False,True,False,False,False,False,True,False,True,True,Operations Executive
1516,5,Wealth,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,True,VP
1517,2,Corporate Banking,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,True,Analyst
1518,4,Corp,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,Director
